"Date","State","fips","Cases","Deaths","Cases_daily","Deaths_daily"
2020-02-19,"Texas","48",2,0,0,0
2020-02-18,"Texas","48",2,0,0,0
2020-02-17,"Texas","48",2,0,0,0
2020-02-16,"Texas","48",2,0,0,0
2020-02-15,"Texas","48",2,0,0,0
2020-02-14,"Texas","48",2,0,0,0
2020-02-13,"Texas","48",2,0,1,0
2020-02-12,"Texas","48",1,0,1,0
2020-05-15,"Utah","49",6930,77,170,1
2020-05-14,"Utah","49",6760,76,136,0
2020-05-13,"Utah","49",6624,76,170,3
2020-05-12,"Utah","49",6454,73,90,5
2020-05-11,"Utah","49",6364,68,113,1
2020-05-10,"Utah","49",6251,67,148,1
2020-05-09,"Utah","49",6103,66,184,5
2020-05-08,"Utah","49",5919,61,195,0
2020-05-07,"Utah","49",5724,61,119,2
2020-05-06,"Utah","49",5605,59,156,3
2020-05-05,"Utah","49",5449,56,123,6
2020-05-04,"Utah","49",5326,50,151,0
2020-05-03,"Utah","49",5175,50,194,1
2020-05-02,"Utah","49",4981,49,152,3
2020-05-01,"Utah","49",4829,46,157,0
2020-04-30,"Utah","49",4672,46,173,1
2020-04-29,"Utah","49",4499,45,156,0
2020-04-28,"Utah","49",4343,45,107,4
2020-04-27,"Utah","49",4236,41,113,0
2020-04-26,"Utah","49",4123,41,173,0
2020-04-25,"Utah","49",3950,41,168,2
2020-04-24,"Utah","49",3782,39,161,4
2020-04-23,"Utah","49",3621,35,170,1
2020-04-22,"Utah","49",3451,34,150,2
2020-04-21,"Utah","49",3301,32,88,4
2020-04-20,"Utah","49",3213,28,142,1
2020-04-19,"Utah","49",3071,27,129,2
2020-04-18,"Utah","49",2942,25,129,2
2020-04-17,"Utah","49",2813,23,126,2
2020-04-16,"Utah","49",2687,21,138,1
2020-04-15,"Utah","49",2549,20,129,1
2020-04-14,"Utah","49",2420,19,52,1
2020-04-13,"Utah","49",2368,18,63,0
2020-04-12,"Utah","49",2305,18,97,0
2020-04-11,"Utah","49",2208,18,105,1
2020-04-10,"Utah","49",2103,17,123,4
2020-04-09,"Utah","49",1980,13,120,0
2020-04-08,"Utah","49",1860,13,123,0
2020-04-07,"Utah","49",1737,13,75,0
2020-04-06,"Utah","49",1662,13,44,5
2020-04-05,"Utah","49",1618,8,192,0
2020-04-04,"Utah","49",1426,8,178,1
2020-04-03,"Utah","49",1248,7,171,0
2020-04-02,"Utah","49",1077,7,65,0
2020-04-01,"Utah","49",1012,7,125,2
2020-03-31,"Utah","49",887,5,81,1
2020-03-30,"Utah","49",806,4,87,2
2020-03-29,"Utah","49",719,2,111,0
2020-03-28,"Utah","49",608,2,128,0
2020-03-27,"Utah","49",480,2,78,1
2020-03-26,"Utah","49",402,1,56,0
2020-03-25,"Utah","49",346,1,48,0
2020-03-24,"Utah","49",298,1,41,0
2020-03-23,"Utah","49",257,1,75,0
2020-03-22,"Utah","49",182,1,44,1
2020-03-21,"Utah","49",138,0,26,0
2020-03-20,"Utah","49",112,0,32,0
2020-03-19,"Utah","49",80,0,15,0
2020-03-18,"Utah","49",65,0,14,0
2020-03-17,"Utah","49",51,0,11,0
2020-03-16,"Utah","49",40,0,11,0
2020-03-15,"Utah","49",29,0,8,0
2020-03-14,"Utah","49",21,0,14,0
2020-03-13,"Utah","49",7,0,0,0
2020-03-12,"Utah","49",7,0,2,0
2020-03-11,"Utah","49",5,0,1,0
2020-03-10,"Utah","49",4,0,1,0
2020-03-09,"Utah","49",3,0,0,0
2020-03-08,"Utah","49",3,0,0,0
2020-03-07,"Utah","49",3,0,0,0
2020-03-06,"Utah","49",3,0,2,0
2020-03-05,"Utah","49",1,0,0,0
2020-03-04,"Utah","49",1,0,0,0
2020-03-03,"Utah","49",1,0,0,0
2020-03-02,"Utah","49",1,0,0,0
2020-03-01,"Utah","49",1,0,0,0
2020-02-29,"Utah","49",1,0,0,0
2020-02-28,"Utah","49",1,0,0,0
2020-02-27,"Utah","49",1,0,0,0
2020-02-26,"Utah","49",1,0,0,0
2020-02-25,"Utah","49",1,0,1,0
2020-05-15,"Vermont","50",933,53,1,0
2020-05-14,"Vermont","50",932,53,3,0
2020-05-13,"Vermont","50",929,53,2,0
2020-05-12,"Vermont","50",927,53,1,0
2020-05-11,"Vermont","50",926,53,0,0
2020-05-10,"Vermont","50",926,53,5,0
2020-05-09,"Vermont","50",921,53,2,0
2020-05-08,"Vermont","50",919,53,3,0
2020-05-07,"Vermont","50",916,53,8,1
2020-05-06,"Vermont","50",908,52,1,0
2020-05-05,"Vermont","50",907,52,5,0
2020-05-04,"Vermont","50",902,52,5,0
2020-05-03,"Vermont","50",897,52,11,2
2020-05-02,"Vermont","50",886,50,7,1
2020-05-01,"Vermont","50",879,49,13,1
2020-04-30,"Vermont","50",866,48,4,2
2020-04-29,"Vermont","50",862,46,0,0
2020-04-28,"Vermont","50",862,46,7,0
2020-04-27,"Vermont","50",855,46,4,1
2020-04-26,"Vermont","50",851,45,8,0
2020-04-25,"Vermont","50",843,45,16,2
2020-04-24,"Vermont","50",827,43,2,1
2020-04-23,"Vermont","50",825,42,2,3
2020-04-22,"Vermont","50",823,39,5,0
2020-04-21,"Vermont","50",818,39,2,2
2020-04-20,"Vermont","50",816,37,4,1
2020-04-19,"Vermont","50",812,36,9,0
2020-04-18,"Vermont","50",803,36,24,2
2020-04-17,"Vermont","50",779,34,11,0
2020-04-16,"Vermont","50",768,34,9,5
2020-04-15,"Vermont","50",759,29,7,1
2020-04-14,"Vermont","50",752,28,4,1
2020-04-13,"Vermont","50",748,27,21,1
2020-04-12,"Vermont","50",727,26,16,2
2020-04-11,"Vermont","50",711,24,32,0
2020-04-10,"Vermont","50",679,24,51,1
2020-04-09,"Vermont","50",628,23,23,0
2020-04-08,"Vermont","50",605,23,30,0
2020-04-07,"Vermont","50",575,23,32,0
2020-04-06,"Vermont","50",543,23,31,1
2020-04-05,"Vermont","50",512,22,51,2
2020-04-04,"Vermont","50",461,20,72,3
2020-04-03,"Vermont","50",389,17,51,0
2020-04-02,"Vermont","50",338,17,17,1
2020-04-01,"Vermont","50",321,16,28,3
2020-03-31,"Vermont","50",293,13,37,1
2020-03-30,"Vermont","50",256,12,21,0
2020-03-29,"Vermont","50",235,12,24,0
2020-03-28,"Vermont","50",211,12,27,2
2020-03-27,"Vermont","50",184,10,26,1
2020-03-26,"Vermont","50",158,9,35,1
2020-03-25,"Vermont","50",123,8,28,1
2020-03-24,"Vermont","50",95,7,20,5
2020-03-23,"Vermont","50",75,2,23,0
2020-03-22,"Vermont","50",52,2,3,0
2020-03-21,"Vermont","50",49,2,20,0
2020-03-20,"Vermont","50",29,2,7,0
2020-03-19,"Vermont","50",22,2,3,2
2020-03-18,"Vermont","50",19,0,5,0
2020-03-17,"Vermont","50",14,0,2,0
2020-03-16,"Vermont","50",12,0,4,0
2020-03-15,"Vermont","50",8,0,3,0
2020-03-14,"Vermont","50",5,0,3,0
2020-03-13,"Vermont","50",2,0,0,0
2020-03-12,"Vermont","50",2,0,0,0
2020-03-11,"Vermont","50",2,0,1,0
2020-03-10,"Vermont","50",1,0,0,0
2020-03-09,"Vermont","50",1,0,0,0
2020-03-08,"Vermont","50",1,0,0,0
2020-03-07,"Vermont","50",1,0,1,0
2020-05-15,"Virgin Islands","78",69,6,0,0
2020-05-14,"Virgin Islands","78",69,6,0,0
2020-05-13,"Virgin Islands","78",69,6,0,0
2020-05-12,"Virgin Islands","78",69,6,0,1
2020-05-11,"Virgin Islands","78",69,5,0,1
2020-05-10,"Virgin Islands","78",69,4,0,0
2020-05-09,"Virgin Islands","78",69,4,1,0
2020-05-08,"Virgin Islands","78",68,4,2,0
2020-05-07,"Virgin Islands","78",66,4,0,0
2020-05-06,"Virgin Islands","78",66,4,0,0
2020-05-05,"Virgin Islands","78",66,4,0,0
2020-05-04,"Virgin Islands","78",66,4,0,0
2020-05-03,"Virgin Islands","78",66,4,0,0
2020-05-02,"Virgin Islands","78",66,4,0,0
2020-05-01,"Virgin Islands","78",66,4,0,0
2020-04-30,"Virgin Islands","78",66,4,0,0
2020-04-29,"Virgin Islands","78",66,4,7,0
2020-04-28,"Virgin Islands","78",59,4,0,0
2020-04-27,"Virgin Islands","78",59,4,2,0
2020-04-26,"Virgin Islands","78",57,4,2,1
2020-04-25,"Virgin Islands","78",55,3,1,0
2020-04-24,"Virgin Islands","78",54,3,0,0
2020-04-23,"Virgin Islands","78",54,3,0,0
2020-04-22,"Virgin Islands","78",54,3,0,0
2020-04-21,"Virgin Islands","78",54,3,0,0
2020-04-20,"Virgin Islands","78",54,3,1,0
2020-04-19,"Virgin Islands","78",53,3,0,0
2020-04-18,"Virgin Islands","78",53,3,2,1
2020-04-17,"Virgin Islands","78",51,2,0,1
2020-04-16,"Virgin Islands","78",51,1,0,0
2020-04-15,"Virgin Islands","78",51,1,0,0
2020-04-14,"Virgin Islands","78",51,1,0,0
2020-04-13,"Virgin Islands","78",51,1,0,0
2020-04-12,"Virgin Islands","78",51,1,0,0
2020-04-11,"Virgin Islands","78",51,1,5,0
2020-04-10,"Virgin Islands","78",46,1,0,0
2020-04-09,"Virgin Islands","78",46,1,1,0
2020-04-08,"Virgin Islands","78",45,1,0,0
2020-04-07,"Virgin Islands","78",45,1,2,0
2020-04-06,"Virgin Islands","78",43,1,1,1
2020-04-05,"Virgin Islands","78",42,0,0,0
2020-04-04,"Virgin Islands","78",42,0,4,0
2020-04-03,"Virgin Islands","78",38,0,1,0
2020-04-02,"Virgin Islands","78",37,0,7,0
2020-04-01,"Virgin Islands","78",30,0,0,0
2020-03-31,"Virgin Islands","78",30,0,0,0
2020-03-30,"Virgin Islands","78",30,0,7,0
2020-03-29,"Virgin Islands","78",23,0,4,0
2020-03-28,"Virgin Islands","78",19,0,0,0
2020-03-27,"Virgin Islands","78",19,0,2,0
2020-03-26,"Virgin Islands","78",17,0,0,0
2020-03-25,"Virgin Islands","78",17,0,0,0
2020-03-24,"Virgin Islands","78",17,0,0,0
2020-03-23,"Virgin Islands","78",17,0,0,0
2020-03-22,"Virgin Islands","78",17,0,11,0
2020-03-21,"Virgin Islands","78",6,0,0,0
2020-03-20,"Virgin Islands","78",6,0,3,0
2020-03-19,"Virgin Islands","78",3,0,0,0
2020-03-18,"Virgin Islands","78",3,0,1,0
2020-03-17,"Virgin Islands","78",2,0,0,0
2020-03-16,"Virgin Islands","78",2,0,1,0
2020-03-15,"Virgin Islands","78",1,0,0,0
2020-03-14,"Virgin Islands","78",1,0,1,0
2020-05-15,"Virginia","51",28672,977,859,22
2020-05-14,"Virginia","51",27813,955,1067,28
2020-05-13,"Virginia","51",26746,927,946,36
2020-05-12,"Virginia","51",25800,891,730,41
2020-05-11,"Virginia","51",25070,850,989,11
2020-05-10,"Virginia","51",24081,839,885,12
2020-05-09,"Virginia","51",23196,827,854,15
2020-05-08,"Virginia","51",22342,812,772,43
2020-05-07,"Virginia","51",21570,769,1314,56
2020-05-06,"Virginia","51",20256,713,0,0
2020-05-05,"Virginia","51",20256,713,764,29
2020-05-04,"Virginia","51",19492,684,821,24
2020-05-03,"Virginia","51",18671,660,940,44
2020-05-02,"Virginia","51",17731,616,830,35
2020-05-01,"Virginia","51",16901,581,1055,29
2020-04-30,"Virginia","51",15846,552,885,30
2020-04-29,"Virginia","51",14961,522,623,30
2020-04-28,"Virginia","51",14338,492,804,34
2020-04-27,"Virginia","51",13534,458,565,10
2020-04-26,"Virginia","51",12969,448,604,12
2020-04-25,"Virginia","51",12365,436,770,23
2020-04-24,"Virginia","51",11595,413,596,38
2020-04-23,"Virginia","51",10999,375,734,26
2020-04-22,"Virginia","51",10265,349,636,24
2020-04-21,"Virginia","51",9629,325,640,25
2020-04-20,"Virginia","51",8989,300,453,23
2020-04-19,"Virginia","51",8536,277,484,19
2020-04-18,"Virginia","51",8052,258,562,20
2020-04-17,"Virginia","51",7490,238,602,30
2020-04-16,"Virginia","51",6888,208,389,13
2020-04-15,"Virginia","51",6499,195,329,41
2020-04-14,"Virginia","51",6170,154,424,5
2020-04-13,"Virginia","51",5746,149,473,8
2020-04-12,"Virginia","51",5273,141,197,11
2020-04-11,"Virginia","51",5076,130,568,9
2020-04-10,"Virginia","51",4508,121,467,12
2020-04-09,"Virginia","51",4041,109,397,34
2020-04-08,"Virginia","51",3644,75,312,6
2020-04-07,"Virginia","51",3332,69,455,15
2020-04-06,"Virginia","51",2877,54,241,2
2020-04-05,"Virginia","51",2636,52,230,0
2020-04-04,"Virginia","51",2406,52,395,6
2020-04-03,"Virginia","51",2011,46,306,5
2020-04-02,"Virginia","51",1705,41,194,7
2020-04-01,"Virginia","51",1511,34,262,7
2020-03-31,"Virginia","51",1249,27,229,1
2020-03-30,"Virginia","51",1020,26,131,4
2020-03-29,"Virginia","51",889,22,150,5
2020-03-28,"Virginia","51",739,17,134,3
2020-03-27,"Virginia","51",605,14,2,0
2020-03-26,"Virginia","51",603,14,213,5
2020-03-25,"Virginia","51",390,9,100,2
2020-03-24,"Virginia","51",290,7,36,1
2020-03-23,"Virginia","51",254,6,35,0
2020-03-22,"Virginia","51",219,6,67,3
2020-03-21,"Virginia","51",152,3,37,1
2020-03-20,"Virginia","51",115,2,21,0
2020-03-19,"Virginia","51",94,2,16,0
2020-03-18,"Virginia","51",78,2,11,0
2020-03-17,"Virginia","51",67,2,16,1
2020-03-16,"Virginia","51",51,1,6,0
2020-03-15,"Virginia","51",45,1,3,0
2020-03-14,"Virginia","51",42,1,12,1
2020-03-13,"Virginia","51",30,0,13,0
2020-03-12,"Virginia","51",17,0,7,0
2020-03-11,"Virginia","51",10,0,2,0
2020-03-10,"Virginia","51",8,0,3,0
2020-03-09,"Virginia","51",5,0,3,0
2020-03-08,"Virginia","51",2,0,1,0
2020-03-07,"Virginia","51",1,0,1,0
2020-05-15,"Washington","53",19230,1008,266,17
2020-05-14,"Washington","53",18964,991,360,14
2020-05-13,"Washington","53",18604,977,101,5
2020-05-12,"Washington","53",18503,972,203,15
2020-05-11,"Washington","53",18300,957,391,18
2020-05-10,"Washington","53",17909,939,146,14
2020-05-09,"Washington","53",17763,925,226,10
2020-05-08,"Washington","53",17537,915,203,12
2020-05-07,"Washington","53",17334,903,621,22
2020-05-06,"Washington","53",16713,881,632,18
2020-05-05,"Washington","53",16081,863,176,17
2020-05-04,"Washington","53",15905,846,96,6
2020-05-03,"Washington","53",15809,840,556,7
2020-05-02,"Washington","53",15253,833,243,4
2020-05-01,"Washington","53",15010,829,314,7
2020-04-30,"Washington","53",14696,822,318,17
2020-04-29,"Washington","53",14378,805,319,13
2020-04-28,"Washington","53",14059,792,195,21
2020-04-27,"Washington","53",13864,771,201,14
2020-04-26,"Washington","53",13663,757,179,14
2020-04-25,"Washington","53",13484,743,364,12
2020-04-24,"Washington","53",13120,731,214,14
2020-04-23,"Washington","53",12906,717,367,21
2020-04-22,"Washington","53",12539,696,194,13
2020-04-21,"Washington","53",12345,683,154,22
2020-04-20,"Washington","53",12191,661,386,24
2020-04-19,"Washington","53",11805,637,3,8
2020-04-18,"Washington","53",11802,629,357,19
2020-04-17,"Washington","53",11445,610,293,22
2020-04-16,"Washington","53",11152,588,369,16
2020-04-15,"Washington","53",10783,572,89,20
2020-04-14,"Washington","53",10694,552,156,27
2020-04-13,"Washington","53",10538,525,127,14
2020-04-12,"Washington","53",10411,511,187,13
2020-04-11,"Washington","53",10224,498,337,15
2020-04-10,"Washington","53",9887,483,279,27
2020-04-09,"Washington","53",9608,456,511,26
2020-04-08,"Washington","53",9097,430,415,21
2020-04-07,"Washington","53",8682,409,298,26
2020-04-06,"Washington","53",8384,383,400,39
2020-04-05,"Washington","53",7984,344,486,26
2020-04-04,"Washington","53",7498,318,532,25
2020-04-03,"Washington","53",6966,293,381,21
2020-04-02,"Washington","53",6585,272,997,23
2020-04-01,"Washington","53",5588,249,296,23
2020-03-31,"Washington","53",5292,226,113,5
2020-03-30,"Washington","53",5179,221,283,14
2020-03-29,"Washington","53",4896,207,585,16
2020-03-28,"Washington","53",4311,191,541,14
2020-03-27,"Washington","53",3770,177,562,26
2020-03-26,"Washington","53",3208,151,623,21
2020-03-25,"Washington","53",2585,130,116,7
2020-03-24,"Washington","53",2469,123,368,13
2020-03-23,"Washington","53",2101,110,257,13
2020-03-22,"Washington","53",1844,97,189,2
2020-03-21,"Washington","53",1655,95,251,12
2020-03-20,"Washington","53",1404,83,176,8
2020-03-19,"Washington","53",1228,75,202,7
2020-03-18,"Washington","53",1026,68,118,14
2020-03-17,"Washington","53",908,54,114,6
2020-03-16,"Washington","53",794,48,119,6
2020-03-15,"Washington","53",675,42,66,2
2020-03-14,"Washington","53",609,40,98,3
2020-03-13,"Washington","53",511,37,92,5
2020-03-12,"Washington","53",419,32,81,3
2020-03-11,"Washington","53",338,29,59,5
2020-03-10,"Washington","53",279,24,100,2
2020-03-09,"Washington","53",179,22,38,3
2020-03-08,"Washington","53",141,19,31,3
2020-03-07,"Washington","53",110,16,24,4
2020-03-06,"Washington","53",86,12,11,1
2020-03-05,"Washington","53",75,11,28,0
2020-03-04,"Washington","53",47,11,15,1
2020-03-03,"Washington","53",32,10,9,4
2020-03-02,"Washington","53",23,6,6,3
2020-03-01,"Washington","53",17,3,7,2
2020-02-29,"Washington","53",10,1,3,1
2020-02-28,"Washington","53",7,0,2,0
2020-02-27,"Washington","53",5,0,0,0
2020-02-26,"Washington","53",5,0,0,0
2020-02-25,"Washington","53",5,0,0,0
2020-02-24,"Washington","53",5,0,4,0
2020-02-23,"Washington","53",1,0,0,0
2020-02-22,"Washington","53",1,0,0,0
2020-02-21,"Washington","53",1,0,0,0
2020-02-20,"Washington","53",1,0,0,0
2020-02-19,"Washington","53",1,0,0,0
2020-02-18,"Washington","53",1,0,0,0
2020-02-17,"Washington","53",1,0,0,0
2020-02-16,"Washington","53",1,0,0,0
2020-02-15,"Washington","53",1,0,0,0
2020-02-14,"Washington","53",1,0,0,0
2020-02-13,"Washington","53",1,0,0,0
2020-02-12,"Washington","53",1,0,0,0
2020-02-11,"Washington","53",1,0,0,0
2020-02-10,"Washington","53",1,0,0,0
2020-02-09,"Washington","53",1,0,0,0
2020-02-08,"Washington","53",1,0,0,0
2020-02-07,"Washington","53",1,0,0,0
2020-02-06,"Washington","53",1,0,0,0
2020-02-05,"Washington","53",1,0,0,0
2020-02-04,"Washington","53",1,0,0,0
2020-02-03,"Washington","53",1,0,0,0
2020-02-02,"Washington","53",1,0,0,0
2020-02-01,"Washington","53",1,0,0,0
2020-01-31,"Washington","53",1,0,0,0
2020-01-30,"Washington","53",1,0,0,0
2020-01-29,"Washington","53",1,0,0,0
2020-01-28,"Washington","53",1,0,0,0
2020-01-27,"Washington","53",1,0,0,0
2020-01-26,"Washington","53",1,0,0,0
2020-01-25,"Washington","53",1,0,0,0
2020-01-24,"Washington","53",1,0,0,0
2020-01-23,"Washington","53",1,0,0,0
2020-01-22,"Washington","53",1,0,0,0
2020-01-21,"Washington","53",1,0,1,0
2020-05-15,"West Virginia","54",1447,64,13,2
2020-05-14,"West Virginia","54",1434,62,30,3
2020-05-13,"West Virginia","54",1404,59,26,1
2020-05-12,"West Virginia","54",1378,58,9,1
2020-05-11,"West Virginia","54",1369,57,7,3
2020-05-10,"West Virginia","54",1362,54,15,1
2020-05-09,"West Virginia","54",1347,53,24,1
2020-05-08,"West Virginia","54",1323,52,26,1
2020-05-07,"West Virginia","54",1297,51,21,0
2020-05-06,"West Virginia","54",1276,51,34,1
2020-05-05,"West Virginia","54",1242,50,18,0
2020-05-04,"West Virginia","54",1224,50,29,0
2020-05-03,"West Virginia","54",1195,50,11,0
2020-05-02,"West Virginia","54",1184,50,33,3
2020-05-01,"West Virginia","54",1151,47,26,3
2020-04-30,"West Virginia","54",1125,44,16,4
2020-04-29,"West Virginia","54",1109,40,14,2
2020-04-28,"West Virginia","54",1095,38,18,1
2020-04-27,"West Virginia","54",1077,37,24,3
2020-04-26,"West Virginia","54",1053,34,28,1
2020-04-25,"West Virginia","54",1025,33,15,1
2020-04-24,"West Virginia","54",1010,32,29,1
2020-04-23,"West Virginia","54",981,31,42,2
2020-04-22,"West Virginia","54",939,29,10,3
2020-04-21,"West Virginia","54",929,26,21,0
2020-04-20,"West Virginia","54",908,26,18,6
2020-04-19,"West Virginia","54",890,20,65,2
2020-04-18,"West Virginia","54",825,18,49,2
2020-04-17,"West Virginia","54",776,16,37,3
2020-04-16,"West Virginia","54",739,13,14,1
2020-04-15,"West Virginia","54",725,12,28,2
2020-04-14,"West Virginia","54",697,10,59,1
2020-04-13,"West Virginia","54",638,9,23,1
2020-04-12,"West Virginia","54",615,8,22,2
2020-04-11,"West Virginia","54",593,6,56,1
2020-04-10,"West Virginia","54",537,5,13,0
2020-04-09,"West Virginia","54",524,5,41,1
2020-04-08,"West Virginia","54",483,4,71,0
2020-04-07,"West Virginia","54",412,4,67,0
2020-04-06,"West Virginia","54",345,4,21,1
2020-04-05,"West Virginia","54",324,3,42,1
2020-04-04,"West Virginia","54",282,2,40,0
2020-04-03,"West Virginia","54",242,2,25,0
2020-04-02,"West Virginia","54",217,2,26,0
2020-04-01,"West Virginia","54",191,2,29,1
2020-03-31,"West Virginia","54",162,1,17,0
2020-03-30,"West Virginia","54",145,1,21,0
2020-03-29,"West Virginia","54",124,1,11,1
2020-03-28,"West Virginia","54",113,0,17,0
2020-03-27,"West Virginia","54",96,0,20,0
2020-03-26,"West Virginia","54",76,0,25,0
2020-03-25,"West Virginia","54",51,0,12,0
2020-03-24,"West Virginia","54",39,0,23,0
2020-03-23,"West Virginia","54",16,0,0,0
2020-03-22,"West Virginia","54",16,0,4,0
2020-03-21,"West Virginia","54",12,0,4,0
2020-03-20,"West Virginia","54",8,0,3,0
2020-03-19,"West Virginia","54",5,0,3,0
2020-03-18,"West Virginia","54",2,0,1,0
2020-03-17,"West Virginia","54",1,0,1,0
2020-05-15,"Wisconsin","55",11854,445,574,11
2020-05-14,"Wisconsin","55",11280,434,377,13
2020-05-13,"Wisconsin","55",10903,421,286,3
2020-05-12,"Wisconsin","55",10617,418,199,9
2020-05-11,"Wisconsin","55",10418,409,199,9
2020-05-10,"Wisconsin","55",10219,400,280,2
2020-05-09,"Wisconsin","55",9939,398,349,14
2020-05-08,"Wisconsin","55",9590,384,375,10
2020-05-07,"Wisconsin","55",9215,374,314,12
2020-05-06,"Wisconsin","55",8901,362,335,9
2020-05-05,"Wisconsin","55",8566,353,330,13
2020-05-04,"Wisconsin","55",8236,340,272,1
2020-05-03,"Wisconsin","55",7964,339,304,5
2020-05-02,"Wisconsin","55",7660,334,346,7
2020-05-01,"Wisconsin","55",7314,327,460,11
2020-04-30,"Wisconsin","55",6854,316,334,8
2020-04-29,"Wisconsin","55",6520,308,231,8
2020-04-28,"Wisconsin","55",6289,300,208,19
2020-04-27,"Wisconsin","55",6081,281,170,7
2020-04-26,"Wisconsin","55",5911,274,224,8
2020-04-25,"Wisconsin","55",5687,266,331,4
2020-04-24,"Wisconsin","55",5356,262,304,5
2020-04-23,"Wisconsin","55",5052,257,207,10
2020-04-22,"Wisconsin","55",4845,247,225,4
2020-04-21,"Wisconsin","55",4620,243,121,12
2020-04-20,"Wisconsin","55",4499,231,153,9
2020-04-19,"Wisconsin","55",4346,222,147,10
2020-04-18,"Wisconsin","55",4199,212,154,7
2020-04-17,"Wisconsin","55",4045,205,170,8
2020-04-16,"Wisconsin","55",3875,197,154,13
2020-04-15,"Wisconsin","55",3721,184,166,12
2020-04-14,"Wisconsin","55",3555,172,127,17
2020-04-13,"Wisconsin","55",3428,155,87,10
2020-04-12,"Wisconsin","55",3341,145,128,4
2020-04-11,"Wisconsin","55",3213,141,145,10
2020-04-10,"Wisconsin","55",3068,131,183,15
2020-04-09,"Wisconsin","55",2885,116,129,9
2020-04-08,"Wisconsin","55",2756,107,178,13
2020-04-07,"Wisconsin","55",2578,94,138,11
2020-04-06,"Wisconsin","55",2440,83,173,10
2020-04-05,"Wisconsin","55",2267,73,155,13
2020-04-04,"Wisconsin","55",2112,60,196,11
2020-04-03,"Wisconsin","55",1916,49,186,12
2020-04-02,"Wisconsin","55",1730,37,180,4
2020-04-01,"Wisconsin","55",1550,33,199,8
2020-03-31,"Wisconsin","55",1351,25,84,5
2020-03-30,"Wisconsin","55",1267,20,147,3
2020-03-29,"Wisconsin","55",1120,17,78,0
2020-03-28,"Wisconsin","55",1042,17,112,1
2020-03-27,"Wisconsin","55",930,16,176,6
2020-03-26,"Wisconsin","55",754,10,131,3
2020-03-25,"Wisconsin","55",623,7,142,2
2020-03-24,"Wisconsin","55",481,5,63,0
2020-03-23,"Wisconsin","55",418,5,36,1
2020-03-22,"Wisconsin","55",382,4,101,0
2020-03-21,"Wisconsin","55",281,4,65,1
2020-03-20,"Wisconsin","55",216,3,61,1
2020-03-19,"Wisconsin","55",155,2,49,2
2020-03-18,"Wisconsin","55",106,0,34,0
2020-03-17,"Wisconsin","55",72,0,25,0
2020-03-16,"Wisconsin","55",47,0,14,0
2020-03-15,"Wisconsin","55",33,0,6,0
2020-03-14,"Wisconsin","55",27,0,8,0
2020-03-13,"Wisconsin","55",19,0,11,0
2020-03-12,"Wisconsin","55",8,0,2,0
2020-03-11,"Wisconsin","55",6,0,3,0
2020-03-10,"Wisconsin","55",3,0,1,0
2020-03-09,"Wisconsin","55",2,0,1,0
2020-03-08,"Wisconsin","55",1,0,0,0
2020-03-07,"Wisconsin","55",1,0,0,0
2020-03-06,"Wisconsin","55",1,0,0,0
2020-03-05,"Wisconsin","55",1,0,0,0
2020-03-04,"Wisconsin","55",1,0,0,0
2020-03-03,"Wisconsin","55",1,0,0,0
2020-03-02,"Wisconsin","55",1,0,0,0
2020-03-01,"Wisconsin","55",1,0,0,0
2020-02-29,"Wisconsin","55",1,0,0,0
2020-02-28,"Wisconsin","55",1,0,0,0
2020-02-27,"Wisconsin","55",1,0,0,0
2020-02-26,"Wisconsin","55",1,0,0,0
2020-02-25,"Wisconsin","55",1,0,0,0
2020-02-24,"Wisconsin","55",1,0,0,0
2020-02-23,"Wisconsin","55",1,0,0,0
2020-02-22,"Wisconsin","55",1,0,0,0
2020-02-21,"Wisconsin","55",1,0,0,0
2020-02-20,"Wisconsin","55",1,0,0,0
2020-02-19,"Wisconsin","55",1,0,0,0
2020-02-18,"Wisconsin","55",1,0,0,0
2020-02-17,"Wisconsin","55",1,0,0,0
2020-02-16,"Wisconsin","55",1,0,0,0
2020-02-15,"Wisconsin","55",1,0,0,0
2020-02-14,"Wisconsin","55",1,0,0,0
2020-02-13,"Wisconsin","55",1,0,0,0
2020-02-12,"Wisconsin","55",1,0,0,0
2020-02-11,"Wisconsin","55",1,0,0,0
2020-02-10,"Wisconsin","55",1,0,0,0
2020-02-09,"Wisconsin","55",1,0,0,0
2020-02-08,"Wisconsin","55",1,0,0,0
2020-02-07,"Wisconsin","55",1,0,0,0
2020-02-06,"Wisconsin","55",1,0,0,0
2020-02-05,"Wisconsin","55",1,0,1,0
2020-05-15,"Wyoming","56",716,7,15,0
2020-05-14,"Wyoming","56",701,7,13,0
2020-05-13,"Wyoming","56",688,7,13,0
2020-05-12,"Wyoming","56",675,7,6,0
2020-05-11,"Wyoming","56",669,7,7,0
2020-05-10,"Wyoming","56",662,7,9,0
2020-05-09,"Wyoming","56",653,7,9,0
2020-05-08,"Wyoming","56",644,7,9,0
2020-05-07,"Wyoming","56",635,7,4,0
2020-05-06,"Wyoming","56",631,7,27,0
2020-05-05,"Wyoming","56",604,7,8,0
2020-05-04,"Wyoming","56",596,7,10,0
2020-05-03,"Wyoming","56",586,7,7,0
2020-05-02,"Wyoming","56",579,7,13,0
2020-05-01,"Wyoming","56",566,7,7,0
2020-04-30,"Wyoming","56",559,7,15,0
